# obj_no spec_z phot_z age_old age_new f_old_V EBV norm chi
3.630000000000000000e+02 1.437000000000000055e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 3.181690290810633703e-01 6.000000000000000888e-01 8.536156565186999258e-17 2.935353566208332765e+01
3.640000000000000000e+02 1.459999999999999909e-01 1.000000000000000021e-02 2.500000000000000000e+09 5.000000000000000000e+07 9.575192539750227994e-01 0.000000000000000000e+00 4.412032337923992867e-17 3.461555079367671706e+00
3.650000000000000000e+02 2.392999999999999794e+00 1.000000000000000021e-02 3.000000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 9.250000000000000444e-01 4.644114617319645493e-16 7.849040241677376173e+01
3.660000000000000000e+02 5.520000000000000462e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 8.250000000000000666e-01 2.467467641109595844e-16 1.805737307080775622e+01
3.670000000000000000e+02 3.089999999999999969e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.734841677598339071e-01 5.500000000000000444e-01 3.849461965600076610e-16 6.404926514673400462e+00
3.680000000000000000e+02 7.049999999999999600e-01 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 6.118928294465026951e-01 3.250000000000000111e-01 3.285455877661946929e-17 4.404121179639429506e+00
3.690000000000000000e+02 2.347999999999999865e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 9.750000000000000888e-01 2.079252880541072583e-16 5.786063424175625869e+01
3.700000000000000000e+02 3.234999999999999876e+00 1.000000000000000021e-02 2.000000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 1.125000000000000000e+00 2.684231150433561528e-16 5.753643596876061395e+01
3.710000000000000000e+02 1.457999999999999963e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 5.750000000000000666e-01 3.561938057855474733e-16 1.044895720705073359e+02
3.720000000000000000e+02 1.407999999999999918e+00 1.000000000000000021e-02 1.700000000000000000e+09 5.000000000000000000e+07 9.187989160644089992e-01 7.500000000000000000e-01 1.670742283851736288e-17 8.214414681705198618e+00
3.730000000000000000e+02 5.170000000000000151e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.313699076773616969e-01 7.500000000000000000e-01 1.357640562451251310e-16 9.181602987596235721e+00
3.740000000000000000e+02 6.720000000000000417e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 3.790426555198066483e-01 4.250000000000000444e-01 1.035006190872569623e-16 1.946242199382722049e+01
3.750000000000000000e+02 6.770000000000000462e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 2.514224249708160164e-01 1.450000000000000178e+00 2.461770157473993362e-15 5.154769774247004221e+00
3.760000000000000000e+02 3.970000000000000195e+00 1.000000000000000021e-02 1.700000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 1.500000000000000000e+00 4.174215330112291556e-16 9.631390632262703377e+01
3.770000000000000000e+02 1.927000000000000046e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 6.250000000000000000e-01 2.221845617550061314e-16 1.141103518680451323e+01
3.780000000000000000e+02 8.669999999999999929e-01 1.000000000000000021e-02 2.000000000000000000e+09 5.000000000000000000e+07 9.268236228897329676e-01 2.750000000000000222e-01 1.371191489007001631e-17 7.373742650175483249e+00
3.790000000000000000e+02 2.919999999999999818e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 1.074999999999999956e+00 4.209449936203093156e-15 6.096520140709322355e+00
3.800000000000000000e+02 3.119999999999999996e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.734841677598339071e-01 1.150000000000000133e+00 1.488626407448565035e-15 3.475802141692899472e+00
3.810000000000000000e+02 1.252999999999999892e+00 1.000000000000000021e-02 1.434000000000000000e+09 5.000000000000000000e+07 4.851925397502274695e-01 1.750000000000000167e-01 4.444775623271629512e-17 1.244611570048539306e+01
3.820000000000000000e+02 5.340000000000000302e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 3.790426555198066483e-01 1.500000000000000222e-01 2.614031873522312513e-16 2.150226416263513940e+01
3.830000000000000000e+02 1.316000000000000059e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 7.250000000000000888e-01 9.709184521664069591e-17 4.160653956888189242e+01
